date,time,temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,precip.,condition
2021-07-07,6:00 PM,79,77,94,WSW,8,0,29.7,0.0,Light Rain
2021-07-23,4:30 PM,81,77,89,SW,7,0,29.64,0.0,Mostly Cloudy
2021-07-25,9:30 AM,82,75,79,W,13,0,29.76,0.0,Partly Cloudy
2021-09-01,9:30 PM,79,73,83,VAR,3,0,29.79,0.0,Mostly Cloudy
2021-08-15,10:00 AM,86,77,74,CALM,0,0,29.82,0.0,Mostly Cloudy
2021-07-14,12:30 PM,90,77,66,VAR,2,0,29.67,0.0,Mostly Cloudy
2021-07-11,8:00 AM,84,77,79,VAR,3,0,29.79,0.0,Partly Cloudy
2021-08-15,6:00 PM,84,75,74,VAR,3,0,29.79,0.0,Partly Cloudy
2021-07-28,8:30 AM,84,79,84,WSW,12,0,29.7,0.0,Mostly Cloudy
2021-07-12,6:00 PM,82,75,79,VAR,2,0,29.7,0.0,Partly Cloudy
2021-08-26,6:30 PM,77,77,100,VAR,2,0,29.73,0.0,Light Rain
2021-08-22,4:30 PM,91,75,59,WSW,9,0,29.64,0.0,Partly Cloudy
2021-07-18,10:30 AM,88,77,70,W,13,0,29.7,0.0,Mostly Cloudy
2021-08-26,9:00 PM,77,77,100,E,3,0,29.73,0.0,Light Rain
2021-07-18,5:00 PM,79,75,89,W,13,0,29.67,0.0,Light Rain Shower
2021-08-27,1:30 AM,77,77,100,NE,1,0,29.73,0.0,Partly Cloudy
2021-08-31,3:00 PM,84,79,84,VAR,2,0,29.7,0.0,Partly Cloudy
2021-08-15,8:00 AM,82,77,84,VAR,1,0,29.82,0.0,Mostly Cloudy
2021-08-20,12:30 PM,90,77,66,VAR,3,0,29.73,0.0,Partly Cloudy
2021-07-04,4:00 AM,82,81,94,SW,7,0,29.67,0.0,Partly Cloudy
2021-07-19,11:00 PM,77,72,83,SW,3,0,29.79,0.0,Partly Cloudy
2021-07-08,2:00 AM,77,77,100,WSW,7,0,29.7,0.0,Partly Cloudy
2021-08-24,9:30 PM,79,77,94,VAR,3,0,29.76,0.0,Light Rain
2021-07-29,7:00 PM,77,77,100,W,9,0,29.73,0.0,Mostly Cloudy
2021-08-24,3:30 AM,79,77,94,SW,3,0,29.7,0.0,Partly Cloudy
2021-08-15,2:00 AM,81,77,89,WSW,6,0,29.76,0.0,Mostly Cloudy
2021-07-24,10:30 PM,82,79,89,WSW,9,0,29.73,0.0,Partly Cloudy
2021-08-21,11:00 PM,81,77,89,SW,5,0,29.82,0.0,Partly Cloudy
2021-08-13,12:00 PM,90,77,66,W,7,0,29.76,0.0,Partly Cloudy
2021-08-30,10:30 AM,90,77,66,VAR,1,0,29.76,0.0,Mostly Cloudy
2021-08-15,5:00 PM,88,75,66,WNW,5,0,29.76,0.0,Partly Cloudy
2021-07-01,6:30 PM,88,81,79,S,13,0,29.73,0.0,Partly Cloudy
2021-07-19,3:00 PM,90,77,66,WSW,16,0,29.64,0.0,Heavy Rain Shower / Windy
2021-07-09,5:30 PM,86,75,70,SW,9,0,29.64,0.0,Partly Cloudy
2021-08-14,2:00 AM,79,77,94,VAR,2,0,29.76,0.0,Partly Cloudy
2021-07-10,1:30 PM,91,73,55,SSE,6,0,29.67,0.0,Mostly Cloudy
2021-07-09,8:00 AM,82,77,84,S,7,0,29.73,0.0,Partly Cloudy
2021-08-19,11:30 PM,79,73,83,VAR,1,0,29.79,0.0,Mostly Cloudy
2021-08-19,4:00 AM,75,73,94,NNE,6,0,29.73,0.0,Mostly Cloudy
2021-08-12,5:00 PM,86,75,70,WSW,8,0,29.76,0.0,Partly Cloudy
2021-07-28,11:30 PM,81,79,94,WSW,7,0,29.7,0.0,Partly Cloudy
2021-08-06,2:30 PM,90,77,66,W,14,0,29.7,0.0,Partly Cloudy
2021-08-21,7:30 PM,77,77,100,VAR,1,0,29.73,0.0,Partly Cloudy
2021-07-30,9:00 PM,82,77,84,SW,13,0,29.76,0.0,Mostly Cloudy
2021-08-27,3:30 PM,91,75,59,W,8,0,29.64,0.0,Partly Cloudy
2021-08-14,1:00 AM,79,77,94,SW,3,0,29.76,0.0,Partly Cloudy
2021-07-20,6:30 PM,81,75,84,SW,6,0,29.73,0.0,Partly Cloudy
2021-07-31,2:00 AM,81,77,89,WSW,10,0,29.73,0.0,Partly Cloudy
2021-08-09,2:00 PM,93,77,59,W,7,0,29.64,0.0,Mostly Cloudy
2021-08-31,1:00 PM,93,75,56,VAR,3,0,29.73,0.0,Light Rain Shower
2021-07-06,8:00 AM,82,81,94,VAR,2,0,29.67,0.0,Mostly Cloudy
2021-07-16,9:00 AM,84,77,79,WNW,8,0,29.82,0.0,Partly Cloudy
2021-07-21,3:00 AM,79,77,94,WSW,6,0,29.73,0.0,Partly Cloudy
2021-07-29,1:00 PM,81,79,94,WSW,20,0,29.67,0.0,Light Rain Shower
2021-08-14,3:30 PM,90,77,66,WSW,10,0,29.64,0.0,Partly Cloudy
2021-08-30,5:30 PM,75,75,100,S,5,0,29.73,0.0,T-Storm
2021-07-22,10:00 PM,82,77,84,WSW,8,0,29.73,0.0,Partly Cloudy
2021-07-01,9:30 AM,90,79,70,WSW,7,0,29.79,0.0,Partly Cloudy
2021-07-02,12:00 PM,91,77,63,W,10,0,29.76,0.0,Mostly Cloudy
2021-07-25,2:30 AM,81,79,94,SW,10,0,29.67,0.0,Rain Shower
2021-08-27,7:30 AM,81,79,94,CALM,0,0,29.76,0.0,Mostly Cloudy
2021-07-29,5:00 AM,79,77,94,W,5,0,29.67,0.0,Mostly Cloudy
2021-08-26,3:30 AM,79,75,89,SSW,3,0,29.73,0.0,Partly Cloudy
2021-08-06,5:00 AM,81,79,94,SW,10,0,29.73,0.0,Partly Cloudy
2021-08-23,7:00 AM,82,79,89,VAR,3,0,29.76,0.0,Partly Cloudy
2021-07-30,8:00 PM,82,79,89,SW,13,0,29.73,0.0,Mostly Cloudy
2021-08-25,4:00 PM,84,75,74,SW,12,0,29.64,0.0,Mostly Cloudy
2021-07-26,7:30 AM,81,75,84,WSW,10,0,29.73,0.0,Partly Cloudy
2021-09-04,10:00 AM,84,77,79,VAR,3,0,29.79,0.0,Partly Cloudy
2021-08-19,4:30 AM,75,73,94,VAR,1,0,29.73,0.0,Mostly Cloudy
2021-08-09,6:30 AM,82,79,89,SW,8,0,29.73,0.0,Partly Cloudy
2021-07-19,11:30 AM,90,75,62,W,14,0,29.73,0.0,Partly Cloudy
2021-08-18,1:30 PM,91,77,63,NNW,6,0,29.7,0.0,Partly Cloudy
2021-07-27,2:30 PM,77,77,100,WSW,14,0,29.64,0.0,Light Rain
2021-08-16,11:00 AM,91,75,59,NW,7,0,29.85,0.0,Partly Cloudy
2021-08-08,12:30 AM,82,79,89,W,9,0,29.79,0.0,Partly Cloudy
2021-08-23,9:00 AM,86,79,79,WSW,9,0,29.76,0.0,Mostly Cloudy
2021-08-13,9:30 AM,84,77,79,W,6,0,29.79,0.0,Mostly Cloudy
2021-09-01,5:00 PM,86,79,79,SW,9,0,29.67,0.0,Partly Cloudy
2021-07-16,11:30 PM,82,75,79,WNW,8,0,29.82,0.0,Partly Cloudy
2021-07-01,2:00 PM,95,72,47,W,10,0,29.67,0.0,Mostly Cloudy
2021-08-15,11:30 AM,86,77,74,VAR,3,0,29.79,0.0,Mostly Cloudy
2021-08-03,5:30 PM,86,77,74,WSW,18,0,29.67,0.0,Partly Cloudy
2021-09-03,10:00 PM,79,77,94,W,1,0,29.79,0.0,Light Rain
2021-08-05,8:00 AM,84,79,84,WSW,15,0,29.76,0.0,Partly Cloudy
2021-08-05,8:00 PM,82,79,89,WSW,13,0,29.73,0.0,Partly Cloudy
2021-08-17,4:00 PM,88,75,66,SSW,16,0,29.7,0.0,Light Rain Shower
2021-08-02,2:30 PM,90,77,66,WSW,17,0,29.64,0.0,Partly Cloudy
2021-09-03,10:30 PM,79,77,94,VAR,1,0,29.79,0.0,Light Rain
2021-07-07,8:30 PM,79,77,94,SW,7,0,29.73,0.0,Light Rain
2021-08-09,8:30 PM,84,75,74,W,9,0,29.7,0.0,Partly Cloudy
2021-08-19,1:00 AM,77,75,94,NNW,5,0,29.76,0.0,Mostly Cloudy
2021-07-13,11:00 AM,88,77,70,SSW,1,0,29.73,0.0,Mostly Cloudy
2021-08-01,7:00 PM,81,77,89,WSW,13,0,29.67,0.0,Partly Cloudy
2021-08-07,8:00 PM,82,75,79,W,12,0,29.73,0.0,Partly Cloudy
2021-07-31,6:00 PM,88,79,75,WSW,13,0,29.64,0.0,Partly Cloudy
2021-08-12,2:00 AM,81,77,89,VAR,1,0,29.82,0.0,Partly Cloudy
2021-08-04,3:30 AM,81,79,94,SW,9,0,29.73,0.0,Partly Cloudy
2021-08-22,5:30 AM,79,77,94,VAR,1,0,29.76,0.0,Partly Cloudy
2021-08-04,3:00 AM,81,79,94,SW,9,0,29.73,0.0,Partly Cloudy
2021-08-27,5:00 PM,90,73,59,W,8,0,29.64,0.0,Partly Cloudy
2021-07-28,3:30 PM,84,79,84,W,15,0,29.61,0.0,Mostly Cloudy
2021-07-07,12:00 PM,90,75,62,VAR,10,0,29.7,0.0,Partly Cloudy
2021-08-29,5:00 AM,75,73,94,VAR,2,0,29.7,0.0,Partly Cloudy
2021-07-20,3:00 PM,81,75,84,W,12,0,29.7,0.0,Partly Cloudy
2021-08-16,8:30 AM,84,77,79,N,5,0,29.88,0.0,Fair
2021-07-02,7:30 AM,84,81,89,WSW,7,0,29.79,0.0,Fair
2021-07-25,1:00 PM,88,77,70,WSW,20,0,29.7,0.0,Partly Cloudy / Windy
2021-07-02,10:00 AM,90,79,70,WSW,6,0,29.79,0.0,Partly Cloudy
2021-07-29,4:00 AM,79,79,100,W,5,0,29.64,0.0,Partly Cloudy
2021-07-16,8:00 AM,82,79,89,WSW,5,0,29.82,0.0,Partly Cloudy
2021-08-17,3:00 PM,93,77,59,W,6,0,29.7,0.0,Partly Cloudy
2021-07-22,8:00 AM,73,72,94,WSW,15,0,29.76,0.0,Light Rain
2021-07-06,10:30 PM,79,77,94,W,5,0,29.73,0.0,Mostly Cloudy
2021-09-03,1:00 PM,90,79,70,NW,7,0,29.67,0.0,Partly Cloudy
2021-08-06,8:30 AM,86,79,79,WSW,16,0,29.79,0.0,Mostly Cloudy
2021-08-20,6:30 AM,79,77,94,VAR,2,0,29.76,0.0,Fair
2021-08-29,1:30 PM,90,75,62,VAR,3,0,29.67,0.0,Mostly Cloudy
2021-08-25,2:00 AM,79,77,94,SW,5,0,29.7,0.0,Partly Cloudy
2021-08-26,10:00 PM,77,77,100,E,5,0,29.76,0.0,Mostly Cloudy
2021-07-12,3:00 AM,81,77,89,VAR,2,0,29.73,0.0,Partly Cloudy
2021-07-09,8:30 PM,82,75,79,S,7,0,29.7,0.0,Partly Cloudy
2021-09-03,9:30 AM,84,77,79,W,8,0,29.76,0.0,Mostly Cloudy
2021-08-15,12:30 AM,81,77,89,WSW,7,0,29.76,0.0,Mostly Cloudy
2021-07-17,2:30 AM,79,77,94,WNW,6,0,29.73,0.0,Partly Cloudy
2021-07-11,10:30 AM,90,77,66,S,1,0,29.79,0.0,Mostly Cloudy
2021-08-17,9:30 AM,86,79,79,VAR,2,0,29.85,0.0,Partly Cloudy
2021-07-17,1:00 PM,91,75,59,NW,10,0,29.67,0.0,Mostly Cloudy
2021-09-02,2:30 PM,88,79,75,VAR,1,0,29.67,0.0,Partly Cloudy
2021-08-28,12:00 AM,82,77,84,VAR,2,0,29.76,0.0,Mostly Cloudy
2021-07-18,9:30 AM,88,79,75,W,14,0,29.7,0.0,Partly Cloudy
2021-07-17,2:00 PM,91,73,55,WNW,8,0,29.67,0.0,Mostly Cloudy
2021-08-28,5:30 AM,79,77,94,ENE,6,0,29.73,0.0,Partly Cloudy
2021-08-23,6:00 PM,79,77,94,VAR,1,0,29.7,0.0,Mostly Cloudy
2021-08-19,7:30 PM,77,73,89,N,9,0,29.73,0.0,Light Rain with Thunder
2021-07-24,8:30 PM,82,77,84,WSW,12,0,29.7,0.0,Mostly Cloudy
2021-09-03,3:30 PM,90,77,66,W,10,0,29.61,0.0,Partly Cloudy
2021-08-20,2:30 PM,88,77,70,SW,14,0,29.7,0.0,Light Rain with Thunder
2021-08-08,7:00 AM,82,79,89,SW,6,0,29.79,0.0,Fair
2021-09-03,6:30 AM,79,77,94,VAR,2,0,29.73,0.0,Partly Cloudy
2021-08-13,5:00 PM,84,75,74,W,12,0,29.7,0.0,Partly Cloudy
2021-08-13,12:30 AM,82,77,84,SSW,5,0,29.82,0.0,Partly Cloudy
2021-08-06,3:00 PM,90,77,66,W,14,0,29.67,0.0,Partly Cloudy
2021-08-02,11:00 PM,82,79,89,WSW,9,0,29.76,0.0,Mostly Cloudy
2021-08-31,11:00 PM,79,77,94,CALM,0,0,29.79,0.0,Partly Cloudy
2021-08-14,10:00 AM,86,79,79,WSW,8,0,29.76,0.0,Mostly Cloudy
2021-09-03,2:30 PM,90,77,66,W,10,0,29.64,0.0,Partly Cloudy
2021-07-22,10:30 AM,79,75,89,SW,8,0,29.76,0.0,Light Rain
2021-08-13,2:30 AM,81,79,94,SSW,5,0,29.79,0.0,Light Rain
2021-08-24,11:00 AM,88,77,70,WSW,8,0,29.7,0.0,Light Rain Shower
2021-07-10,10:00 PM,84,79,84,SSE,8,0,29.79,0.0,Partly Cloudy
2021-07-14,11:30 AM,90,77,66,VAR,3,0,29.7,0.0,Partly Cloudy
2021-08-18,11:00 PM,75,75,100,VAR,2,0,29.79,0.0,Thunder in the Vicinity
2021-08-02,6:00 PM,84,79,84,WSW,10,0,29.67,0.0,Mostly Cloudy
2021-08-23,6:30 AM,79,79,100,VAR,2,0,29.76,0.0,Partly Cloudy
2021-07-10,4:30 PM,91,75,59,S,9,0,29.64,0.0,Partly Cloudy
2021-08-14,5:00 AM,79,77,94,W,5,0,29.73,0.0,Partly Cloudy
2021-08-12,9:00 PM,82,77,84,VAR,2,0,29.82,0.0,Partly Cloudy
2021-07-13,2:30 PM,91,72,52,VAR,2,0,29.64,0.0,Partly Cloudy
2021-07-23,12:30 AM,81,79,94,WSW,10,0,29.73,0.0,Partly Cloudy
2021-08-20,5:00 PM,79,77,94,S,5,0,29.73,0.0,T-Storm
2021-07-11,6:30 AM,82,79,89,SW,5,0,29.76,0.0,Partly Cloudy
2021-07-03,11:00 PM,84,77,79,SSW,8,0,29.7,0.0,Partly Cloudy
2021-07-17,4:00 AM,79,77,94,VAR,3,0,29.73,0.0,Partly Cloudy
2021-08-31,10:00 AM,86,77,74,CALM,0,0,29.79,0.0,Partly Cloudy
2021-07-23,4:00 PM,81,79,94,SW,5,0,29.64,0.0,Mostly Cloudy
2021-08-09,9:30 PM,82,73,74,W,7,0,29.73,0.0,Partly Cloudy
2021-07-14,1:00 AM,79,77,94,W,5,0,29.73,0.0,Partly Cloudy
2021-08-03,1:00 PM,90,79,70,W,13,0,29.7,0.0,Mostly Cloudy
2021-08-30,8:00 PM,75,75,100,WSW,2,0,29.76,0.0,Partly Cloudy
2021-07-21,10:30 AM,79,75,89,WSW,21,0,29.76,0.0,Mostly Cloudy
2021-08-22,2:30 PM,93,75,56,WSW,10,0,29.67,0.0,Mostly Cloudy
2021-08-26,7:30 PM,77,75,94,SE,3,0,29.73,0.0,Mostly Cloudy
2021-07-27,10:30 PM,81,79,94,WSW,8,0,29.7,0.0,Partly Cloudy
2021-08-15,2:00 PM,86,75,70,W,6,0,29.76,0.0,Partly Cloudy
2021-07-22,3:00 AM,79,77,94,WSW,8,0,29.73,0.0,Partly Cloudy
2021-07-24,11:00 PM,82,79,89,WSW,12,0,29.73,0.0,Partly Cloudy
2021-08-23,3:00 PM,88,79,75,W,12,0,29.67,0.0,Rain Shower
2021-07-03,9:00 AM,90,81,75,VAR,3,0,29.76,0.0,Fair
2021-08-25,6:30 PM,79,77,94,W,3,0,29.7,0.0,Light Rain
2021-08-30,10:00 AM,88,77,70,VAR,2,0,29.76,0.0,Partly Cloudy
2021-08-02,9:30 AM,86,79,79,W,16,0,29.76,0.0,Mostly Cloudy
2021-07-11,12:30 AM,82,77,84,S,6,0,29.76,0.0,Partly Cloudy
2021-07-07,1:30 PM,90,73,59,WSW,14,0,29.64,0.0,Partly Cloudy
2021-07-18,10:00 PM,79,77,94,NE,5,0,29.76,0.0,Mostly Cloudy
2021-08-20,10:30 PM,79,77,94,NW,3,0,29.85,0.0,Mostly Cloudy
2021-07-02,5:00 PM,93,72,49,W,9,0,29.67,0.0,Fair
2021-08-19,2:00 AM,75,75,100,NNW,7,0,29.76,0.0,Thunder
2021-08-07,3:00 PM,91,79,66,W,12,24,29.67,0.0,Partly Cloudy
2021-08-23,12:30 PM,88,77,70,W,9,0,29.73,0.0,Partly Cloudy
2021-07-22,7:00 AM,73,73,100,W,17,0,29.76,0.0,Light Rain
2021-08-18,10:30 PM,72,72,100,W,9,0,29.76,0.0,Light Rain with Thunder
2021-07-30,10:00 AM,88,77,70,WNW,14,0,29.76,0.0,Partly Cloudy
2021-07-09,1:00 PM,88,73,62,WSW,14,0,29.7,0.0,Partly Cloudy
2021-07-16,2:30 AM,77,75,94,VAR,1,0,29.79,0.0,Partly Cloudy
2021-07-06,8:30 AM,84,81,89,S,7,0,29.67,0.0,Partly Cloudy
2021-07-31,11:30 AM,90,79,70,W,13,0,29.73,0.0,Mostly Cloudy
2021-07-15,9:00 AM,84,77,79,VAR,2,0,29.76,0.0,Mostly Cloudy
2021-07-03,8:30 PM,84,75,74,WSW,7,0,29.67,0.0,Partly Cloudy
2021-08-09,1:30 AM,82,79,89,SW,8,0,29.76,0.0,Partly Cloudy
2021-07-10,9:00 AM,86,75,70,VAR,2,0,29.73,0.0,Partly Cloudy
2021-07-02,3:00 PM,93,72,49,SW,10,0,29.7,0.0,Partly Cloudy
2021-07-21,7:00 AM,81,79,94,SW,8,0,29.76,0.0,Mostly Cloudy
2021-08-26,1:30 PM,90,77,66,W,9,0,29.7,0.0,Light Rain Shower
2021-08-13,10:30 AM,88,79,75,W,6,0,29.79,0.0,Partly Cloudy
2021-07-06,4:30 PM,82,77,84,W,10,0,29.64,0.0,Mostly Cloudy
2021-08-10,8:30 AM,86,79,79,SW,9,0,29.73,0.0,Mostly Cloudy
2021-08-01,8:30 AM,84,77,79,WSW,14,0,29.73,0.0,Partly Cloudy
2021-08-21,3:00 AM,77,77,100,VAR,1,0,29.76,0.0,Partly Cloudy
2021-07-01,8:00 PM,84,73,70,SSW,9,0,29.73,0.0,Partly Cloudy
2021-07-31,1:00 AM,81,77,89,WSW,8,0,29.76,0.0,Partly Cloudy
2021-07-15,11:30 PM,77,75,94,N,5,0,29.79,0.0,Mostly Cloudy
2021-07-06,11:00 AM,88,81,79,SW,15,0,29.67,0.0,Light Rain Shower
2021-08-15,9:00 PM,81,77,89,W,2,0,29.82,0.0,Fair
2021-09-01,3:30 AM,79,77,94,WSW,1,0,29.76,0.0,Partly Cloudy
2021-08-29,1:00 PM,88,77,70,N,5,0,29.7,0.0,Mostly Cloudy
2021-07-08,5:30 AM,79,77,94,SW,5,0,29.7,0.0,Partly Cloudy
2021-08-29,7:30 PM,84,77,79,VAR,3,0,29.7,0.0,Partly Cloudy
2021-08-10,3:00 AM,82,79,89,SW,8,0,29.7,0.0,Partly Cloudy
2021-07-31,12:00 PM,90,79,70,WNW,13,0,29.73,0.0,Mostly Cloudy
2021-07-14,11:00 PM,79,77,94,VAR,2,0,29.76,0.0,Partly Cloudy
2021-09-04,8:30 AM,81,77,89,CALM,0,0,29.79,0.0,Mostly Cloudy
2021-07-05,3:30 AM,82,81,94,VAR,3,0,29.64,0.0,Partly Cloudy
2021-07-27,12:30 PM,90,79,70,W,14,0,29.64,0.0,Light Rain Shower
2021-08-30,6:30 PM,73,73,100,WSW,7,0,29.73,0.0,Partly Cloudy
2021-08-23,5:30 AM,79,77,94,NE,5,0,29.73,0.0,Partly Cloudy
2021-07-05,7:00 PM,79,77,94,W,5,0,29.67,0.0,Light Rain
2021-07-26,3:30 AM,79,77,94,WSW,7,0,29.7,0.0,Mostly Cloudy
2021-09-03,4:30 PM,88,77,70,WNW,9,0,29.61,0.0,Partly Cloudy
2021-07-16,5:30 AM,77,75,94,W,2,0,29.82,0.0,Partly Cloudy
2021-08-01,5:30 PM,79,75,89,SW,16,0,29.67,0.0,Partly Cloudy
2021-08-16,6:00 PM,79,79,100,NNW,10,0,29.82,0.0,T-Storm
2021-08-28,4:00 AM,79,77,94,ENE,6,0,29.73,0.0,Mostly Cloudy
2021-07-16,12:30 PM,90,75,62,WNW,12,0,29.79,0.0,Partly Cloudy
2021-08-22,8:00 PM,81,79,94,VAR,3,0,29.73,0.0,Mostly Cloudy
2021-08-26,8:00 AM,82,77,84,VAR,3,0,29.76,0.0,Mostly Cloudy
2021-07-22,4:30 PM,86,79,79,WSW,14,0,29.64,0.0,Partly Cloudy
2021-07-30,1:30 AM,77,77,100,VAR,1,0,29.7,0.0,Mostly Cloudy
2021-08-01,1:30 PM,91,77,63,W,13,0,29.64,0.0,Mostly Cloudy
2021-07-17,1:30 AM,81,77,89,W,8,0,29.76,0.0,Partly Cloudy
2021-08-31,8:30 AM,82,79,89,VAR,1,0,29.82,0.0,Partly Cloudy
2021-07-08,11:00 AM,86,79,79,W,6,0,29.76,0.0,Mostly Cloudy
2021-08-07,9:30 PM,82,75,79,VAR,2,0,29.76,0.0,Partly Cloudy
2021-07-21,7:30 AM,82,79,89,WSW,8,0,29.76,0.0,Partly Cloudy
2021-08-17,12:00 PM,90,77,66,E,1,0,29.79,0.0,Mostly Cloudy
2021-08-22,7:30 PM,79,79,100,SW,5,0,29.7,0.0,Light Rain Shower
2021-07-19,3:30 PM,75,73,94,WNW,25,44,29.7,0.0,Heavy T-Storm / Windy
2021-08-09,1:30 PM,95,77,56,W,8,0,29.64,0.0,Mostly Cloudy
2021-08-20,7:30 PM,79,79,100,CALM,0,0,29.79,0.0,Mostly Cloudy
2021-07-25,3:00 AM,77,75,94,WSW,10,31,29.7,0.0,Rain Shower
2021-07-29,6:00 AM,79,77,94,WSW,6,0,29.7,0.0,Mostly Cloudy
2021-08-13,8:30 AM,84,79,84,WSW,5,0,29.79,0.0,Mostly Cloudy
2021-07-02,11:00 AM,93,77,59,WSW,10,0,29.76,0.0,Mostly Cloudy
2021-07-19,10:30 AM,88,75,66,WNW,8,0,29.73,0.0,Mostly Cloudy
2021-08-19,11:00 AM,90,77,66,VAR,5,0,29.76,0.0,Partly Cloudy
2021-08-31,8:00 PM,79,75,89,W,5,0,29.76,0.0,Mostly Cloudy
2021-07-13,6:30 AM,81,77,89,N,3,0,29.73,0.0,Partly Cloudy
2021-08-02,6:00 AM,79,79,100,WSW,8,0,29.7,0.0,Fair
2021-08-15,3:00 AM,81,79,94,VAR,2,0,29.76,0.0,Mostly Cloudy
2021-08-18,6:00 PM,90,75,62,WNW,5,0,29.67,0.0,Light Rain Shower
2021-07-05,5:00 AM,82,81,94,VAR,1,0,29.67,0.0,Partly Cloudy
2021-09-04,3:00 PM,81,77,89,WSW,15,0,29.67,0.0,Light Rain Shower
2021-08-04,1:30 AM,81,79,94,WSW,10,0,29.73,0.0,Partly Cloudy
2021-08-05,7:30 AM,82,81,94,WSW,14,0,29.76,0.0,Partly Cloudy
2021-08-19,10:00 AM,88,77,70,VAR,2,0,29.79,0.0,Partly Cloudy
2021-08-28,2:00 PM,79,77,94,SSW,5,0,29.64,0.0,Partly Cloudy
2021-08-24,12:30 AM,79,77,94,E,3,0,29.73,0.0,Mostly Cloudy
2021-08-27,9:00 PM,82,77,84,VAR,3,0,29.76,0.0,Partly Cloudy
2021-07-01,9:00 AM,88,79,75,SW,8,0,29.79,0.0,Partly Cloudy
2021-07-19,12:00 AM,77,77,100,N,5,0,29.73,0.0,Mostly Cloudy
2021-07-18,1:30 AM,82,79,89,SW,9,0,29.7,0.0,Partly Cloudy
2021-08-20,1:30 AM,77,73,89,ENE,3,0,29.76,0.0,Mostly Cloudy
2021-08-23,4:00 PM,77,73,89,W,13,0,29.67,0.0,Partly Cloudy
2021-08-07,12:00 AM,82,77,84,WSW,10,0,29.79,0.0,Partly Cloudy
2021-07-15,8:00 PM,77,77,100,W,8,0,29.79,0.0,Light Rain
2021-07-10,6:00 AM,79,77,94,CALM,0,0,29.7,0.0,Partly Cloudy
2021-09-03,4:00 PM,88,77,70,WNW,9,0,29.61,0.0,Partly Cloudy
2021-07-08,2:00 PM,84,81,89,VAR,3,0,29.7,0.0,Partly Cloudy
2021-07-18,7:30 PM,79,73,83,W,5,0,29.7,0.0,Mostly Cloudy
2021-07-16,1:00 PM,90,75,62,NW,8,0,29.76,0.0,Partly Cloudy
2021-07-23,9:30 PM,81,79,94,WSW,8,0,29.7,0.0,Mostly Cloudy
2021-07-28,11:00 AM,88,79,75,W,15,0,29.67,0.0,Mostly Cloudy
2021-08-07,12:30 PM,93,79,63,WNW,10,0,29.73,0.0,Mostly Cloudy
2021-07-07,12:00 AM,81,77,89,SSW,8,0,29.73,0.0,Mostly Cloudy
2021-08-27,6:00 PM,88,73,62,W,8,0,29.67,0.0,Partly Cloudy
2021-08-03,7:30 PM,84,77,79,WSW,15,0,29.7,0.0,Partly Cloudy
2021-08-22,4:00 AM,79,77,94,SW,3,0,29.76,0.0,Partly Cloudy
2021-07-18,9:30 PM,79,77,94,NE,3,0,29.73,0.0,Mostly Cloudy
2021-08-11,11:00 PM,79,75,89,WSW,6,0,29.85,0.0,Partly Cloudy
2021-07-16,9:30 PM,84,75,74,WSW,7,0,29.79,0.0,Partly Cloudy
2021-08-20,1:00 AM,79,73,83,VAR,2,0,29.76,0.0,Mostly Cloudy
2021-08-27,2:30 AM,77,77,100,N,1,0,29.73,0.0,Partly Cloudy
2021-08-26,6:00 AM,79,77,94,SSE,2,0,29.73,0.0,Mostly Cloudy
2021-08-31,6:00 AM,77,75,94,ENE,1,0,29.76,0.0,Partly Cloudy
2021-07-05,5:30 PM,79,79,100,W,7,0,29.67,0.0,Light Rain
2021-07-20,7:30 AM,81,75,84,VAR,1,0,29.79,0.0,Partly Cloudy
2021-08-18,6:30 AM,75,75,100,VAR,3,0,29.79,0.0,Partly Cloudy
2021-07-29,5:00 PM,77,77,100,WSW,16,0,29.7,0.0,Light Rain
2021-07-12,3:00 PM,91,75,59,SE,14,0,29.67,0.0,Showers in the Vicinity
2021-08-01,12:30 AM,81,79,94,WSW,12,0,29.73,0.0,Partly Cloudy
2021-08-09,11:00 AM,90,79,70,WNW,7,0,29.73,0.0,Mostly Cloudy
2021-07-22,2:30 PM,86,79,79,WSW,8,0,29.67,0.0,Mostly Cloudy
2021-07-24,4:30 AM,81,79,94,WSW,7,0,29.67,0.0,Mostly Cloudy
2021-07-06,6:30 AM,79,79,100,VAR,2,0,29.67,0.0,Mostly Cloudy
2021-08-26,5:00 AM,77,77,100,VAR,1,0,29.73,0.0,Partly Cloudy
2021-08-15,4:00 PM,86,75,70,WNW,5,0,29.76,0.0,Partly Cloudy
2021-08-26,4:00 PM,79,75,89,SSE,9,0,29.67,0.0,Light Rain
2021-07-27,12:30 AM,81,79,94,WSW,12,0,29.7,0.0,Fair
2021-07-19,1:00 AM,77,75,94,NNE,3,0,29.73,0.0,Mostly Cloudy
2021-07-23,4:00 AM,79,79,100,WSW,6,0,29.7,0.0,Partly Cloudy
2021-08-20,3:30 AM,77,75,94,E,2,0,29.73,0.0,Mostly Cloudy
2021-08-10,9:30 PM,81,77,89,SW,7,0,29.76,0.0,Mostly Cloudy
2021-08-24,11:00 PM,79,79,100,SSW,2,0,29.76,0.0,Mostly Cloudy
2021-07-04,2:30 AM,82,81,94,S,6,0,29.67,0.0,Partly Cloudy
